PLAYER_ID,NAME,AGE,TEAM,FGA,3PA,3P_PCT,SEASON,SHOT_FREQUENCY_PCT,TEAM_ID,LEFT_CORNER_3_FGM,LEFT_CORNER_3_FGA,LEFT_CORNER_3_PCT,RIGHT_CORNER_3_FGM,RIGHT_CORNER_3_FGA,RIGHT_CORNER_3_PCT,ABOVE_THE_BREAK_3_FGM,ABOVE_THE_BREAK_3_FGA,ABOVE_BREAK_3_PCT,CORNER_3_FGM,CORNER_3_FGA,CORNER_3_PCT
201988,Patty Mills,31.0,SAS,598,403,0.382,2019-20,0.6739130434782609,1610612759,27.0,55.0,0.491,13.0,32.0,0.406,114.0,314.0,0.363,40.0,87.0,0.46
202331,Paul George,30.0,LAC,782,381,0.412,2019-20,0.4872122762148337,1610612746,19.0,34.0,0.559,21.0,39.0,0.538,117.0,306.0,0.382,40.0,73.0,0.548
200794,Paul Millsap,35.0,DEN,438,124,0.435,2019-20,0.2831050228310502,1610612743,5.0,12.0,0.417,11.0,24.0,0.458,38.0,88.0,0.432,16.0,36.0,0.444
1628778,Paul Watson,25.0,TOR,26,12,0.333,2019-20,0.4615384615384615,1610612761,0.0,1.0,0.0,0.0,0.0,0.0,4.0,11.0,0.364,0.0,1.0,0.0
1626188,Quinn Cook,27.0,LAL,214,85,0.365,2019-20,0.397196261682243,1610612747,9.0,14.0,0.643,2.0,8.0,0.25,20.0,63.0,0.317,11.0,22.0,0.5
1629683,Quinndary Weatherspoon,23.0,SAS,17,5,0.2,2019-20,0.2941176470588235,1610612759,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.333,0.0,1.0,0.0
1629628,RJ Barrett,20.0,NYK,727,197,0.32,2019-20,0.2709766162310866,1610612752,15.0,41.0,0.366,9.0,25.0,0.36,39.0,130.0,0.3,24.0,66.0,0.364
200765,Rajon Rondo,34.0,LAL,328,125,0.328,2019-20,0.3810975609756097,1610612747,3.0,12.0,0.25,6.0,14.0,0.429,32.0,99.0,0.323,9.0,26.0,0.346
203526,Raul Neto,28.0,PHI,222,88,0.386,2019-20,0.3963963963963964,1610612755,4.0,9.0,0.444,2.0,4.0,0.5,28.0,73.0,0.384,6.0,13.0,0.462
1629730,Rayjon Tucker,22.0,UTA,43,17,0.176,2019-20,0.3953488372093023,1610612762,0.0,1.0,0.0,0.0,0.0,0.0,3.0,16.0,0.188,0.0,1.0,0.0
203493,Reggie Bullock Jr.,29.0,NYK,224,111,0.333,2019-20,0.4955357142857143,1610612752,4.0,16.0,0.25,5.0,17.0,0.294,28.0,78.0,0.359,9.0,33.0,0.273
202704,Reggie Jackson,30.0,LAC,326,145,0.393,2019-20,0.4447852760736196,1610612746,7.0,13.0,0.538,6.0,15.0,0.4,44.0,116.0,0.379,13.0,28.0,0.464
1626158,Richaun Holmes,26.0,SAC,344,0,0.0,2019-20,0.0,1610612758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201937,Ricky Rubio,29.0,PHX,692,216,0.361,2019-20,0.3121387283236994,1610612756,19.0,41.0,0.463,4.0,18.0,0.222,54.0,156.0,0.346,23.0,59.0,0.39
203496,Robert Covington,29.0,HOU,723,480,0.335,2019-20,0.6639004149377593,1610612745,9.0,31.0,0.29,16.0,38.0,0.421,136.0,407.0,0.334,25.0,69.0,0.362
1629057,Robert Williams III,22.0,BOS,88,0,0.0,2019-20,0.0,1610612738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201577,Robin Lopez,32.0,MIL,299,105,0.333,2019-20,0.3511705685618729,1610612749,8.0,24.0,0.333,12.0,32.0,0.375,15.0,49.0,0.306,20.0,56.0,0.357
1629066,Rodions Kurucs,22.0,BKN,177,90,0.367,2019-20,0.5084745762711864,1610612751,6.0,11.0,0.545,1.0,5.0,0.2,26.0,74.0,0.351,7.0,16.0,0.438
203918,Rodney Hood,27.0,POR,172,71,0.493,2019-20,0.4127906976744186,1610612757,7.0,13.0,0.538,9.0,16.0,0.563,19.0,42.0,0.452,16.0,29.0,0.552
203585,Rodney McGruder,28.0,LAC,181,89,0.27,2019-20,0.4917127071823204,1610612746,4.0,19.0,0.211,6.0,29.0,0.207,14.0,41.0,0.341,10.0,48.0,0.208
1629641,Romeo Langford,20.0,BOS,80,27,0.185,2019-20,0.3375,1610612738,2.0,9.0,0.222,1.0,5.0,0.2,2.0,12.0,0.167,3.0,14.0,0.214
1626178,Rondae Hollis-Jefferson,25.0,TOR,329,23,0.13,2019-20,0.0699088145896656,1610612761,0.0,4.0,0.0,0.0,9.0,0.0,3.0,8.0,0.375,0.0,13.0,0.0
1626220,Royce O'Neale,27.0,UTA,365,244,0.377,2019-20,0.6684931506849315,1610612762,15.0,42.0,0.357,21.0,43.0,0.488,56.0,155.0,0.361,36.0,85.0,0.424
200752,Rudy Gay,33.0,SAS,596,220,0.336,2019-20,0.3691275167785235,1610612759,8.0,28.0,0.286,11.0,34.0,0.324,55.0,157.0,0.35,19.0,62.0,0.306
203497,Rudy Gobert,28.0,UTA,557,0,0.0,2019-20,0.0,1610612762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629060,Rui Hachimura,22.0,WAS,545,87,0.287,2019-20,0.1596330275229358,1610612764,4.0,12.0,0.333,4.0,12.0,0.333,17.0,59.0,0.288,8.0,24.0,0.333
201566,Russell Westbrook,31.0,HOU,1281,213,0.258,2019-20,0.1662763466042154,1610612745,6.0,30.0,0.2,4.0,15.0,0.267,45.0,168.0,0.268,10.0,45.0,0.222
201583,Ryan Anderson,32.0,HOU,7,5,0.2,2019-20,0.7142857142857143,1610612745,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.2,0.0,0.0,0.0
1627853,Ryan Arcidiacono,26.0,CHI,220,138,0.391,2019-20,0.6272727272727273,1610612741,9.0,21.0,0.429,10.0,21.0,0.476,35.0,96.0,0.365,19.0,42.0,0.452
1629151,Ryan Broekhoff,29.0,PHI,59,51,0.392,2019-20,0.864406779661017,1610612755,3.0,9.0,0.333,3.0,7.0,0.429,14.0,35.0,0.4,6.0,16.0,0.375
1629635,Sekou Doumbouya,19.0,DET,236,98,0.286,2019-20,0.4152542372881356,1610612765,5.0,22.0,0.227,6.0,15.0,0.4,17.0,61.0,0.279,11.0,37.0,0.297
1628400,Semi Ojeleye,25.0,BOS,196,127,0.378,2019-20,0.6479591836734694,1610612738,13.0,24.0,0.542,12.0,32.0,0.375,23.0,71.0,0.324,25.0,56.0,0.446
201586,Serge Ibaka,30.0,TOR,670,182,0.385,2019-20,0.2716417910447761,1610612761,3.0,9.0,0.333,2.0,11.0,0.182,65.0,162.0,0.401,5.0,20.0,0.25
203552,Seth Curry,29.0,DAL,574,321,0.452,2019-20,0.5592334494773519,1610612742,11.0,26.0,0.423,18.0,37.0,0.486,116.0,255.0,0.455,29.0,63.0,0.46
203894,Shabazz Napier,28.0,WAS,456,240,0.317,2019-20,0.5263157894736842,1610612764,3.0,19.0,0.158,1.0,8.0,0.125,72.0,213.0,0.338,4.0,27.0,0.148
1628983,Shai Gilgeous-Alexander,21.0,OKC,1015,251,0.347,2019-20,0.2472906403940886,1610612760,8.0,22.0,0.364,6.0,12.0,0.5,73.0,217.0,0.336,14.0,34.0,0.412
1629003,Shake Milton,23.0,PHI,277,135,0.43,2019-20,0.4873646209386281,1610612755,8.0,19.0,0.421,5.0,11.0,0.455,45.0,105.0,0.429,13.0,30.0,0.433
1629044,Shamorie Ponds,22.0,TOR,5,2,0.5,2019-20,0.4,1610612761,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0
1627885,Shaquille Harrison,26.0,CHI,165,42,0.381,2019-20,0.2545454545454545,1610612741,4.0,11.0,0.364,2.0,6.0,0.333,9.0,22.0,0.409,6.0,17.0,0.353
1628414,Sindarius Thornwell,25.0,NOP,11,4,0.5,2019-20,0.3636363636363636,1610612740,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.5,1.0,1.0,1.0
1627746,Skal Labissiere,24.0,ATL,147,13,0.231,2019-20,0.0884353741496598,1610612737,0.0,0.0,0.0,0.0,2.0,0.0,3.0,11.0,0.273,0.0,2.0,0.0
203524,Solomon Hill,29.0,MIA,278,171,0.368,2019-20,0.6151079136690647,1610612748,11.0,27.0,0.407,10.0,22.0,0.455,42.0,122.0,0.344,21.0,49.0,0.429
203915,Spencer Dinwiddie,27.0,BKN,1021,400,0.308,2019-20,0.3917727717923604,1610612751,6.0,17.0,0.353,12.0,43.0,0.279,105.0,334.0,0.314,18.0,60.0,0.3
1626169,Stanley Johnson,24.0,TOR,59,24,0.292,2019-20,0.4067796610169492,1610612761,0.0,1.0,0.0,0.0,7.0,0.0,7.0,15.0,0.467,0.0,8.0,0.0
1629742,Stanton Kidd,28.0,UTA,3,1,0.0,2019-20,0.3333333333333333,1610612762,0.0,1.0,0.0,,,,0.0,0.0,0.0,0.0,1.0,0.0
201939,Stephen Curry,32.0,GSW,82,49,0.245,2019-20,0.5975609756097561,1610612744,1.0,3.0,0.333,1.0,3.0,0.333,10.0,43.0,0.233,2.0,6.0,0.333
1628425,Sterling Brown,25.0,MIL,256,136,0.324,2019-20,0.53125,1610612749,13.0,29.0,0.448,7.0,19.0,0.368,24.0,87.0,0.276,20.0,48.0,0.417
203500,Steven Adams,26.0,OKC,478,3,0.333,2019-20,0.006276150627615,1610612760,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1629004,Svi Mykhailiuk,23.0,DET,405,285,0.404,2019-20,0.7037037037037037,1610612765,21.0,45.0,0.467,8.0,22.0,0.364,85.0,215.0,0.395,29.0,67.0,0.433
1628388,T.J. Leaf,23.0,IND,86,18,0.278,2019-20,0.2093023255813953,1610612754,1.0,3.0,0.333,1.0,1.0,1.0,3.0,14.0,0.214,2.0,4.0,0.5
204456,T.J. McConnell,28.0,IND,411,17,0.294,2019-20,0.0413625304136253,1610612754,0.0,2.0,0.0,2.0,5.0,0.4,3.0,9.0,0.333,2.0,7.0,0.286
203933,T.J. Warren,26.0,IND,997,226,0.403,2019-20,0.226680040120361,1610612754,30.0,68.0,0.441,10.0,27.0,0.37,51.0,131.0,0.389,40.0,95.0,0.421
1629605,Tacko Fall,24.0,BOS,14,0,0.0,2019-20,0.0,1610612738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201959,Taj Gibson,35.0,NYK,286,14,0.286,2019-20,0.0489510489510489,1610612752,1.0,5.0,0.2,1.0,3.0,0.333,2.0,6.0,0.333,2.0,8.0,0.25
1629659,Talen Horton-Tucker,19.0,LAL,30,13,0.308,2019-20,0.4333333333333333,1610612747,2.0,3.0,0.667,0.0,2.0,0.0,2.0,8.0,0.25,2.0,5.0,0.4
1629745,Tariq Owens,25.0,PHX,5,2,0.0,2019-20,0.4,1610612756,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1627752,Taurean Prince,26.0,BKN,739,431,0.339,2019-20,0.5832205683355887,1610612751,20.0,77.0,0.26,24.0,60.0,0.4,100.0,288.0,0.347,44.0,137.0,0.321
1629611,Terance Mann,23.0,LAC,79,20,0.35,2019-20,0.2531645569620253,1610612746,0.0,4.0,0.0,4.0,9.0,0.444,3.0,7.0,0.429,4.0,13.0,0.308
1629056,Terence Davis,23.0,TOR,436,242,0.388,2019-20,0.555045871559633,1610612761,11.0,31.0,0.355,18.0,28.0,0.643,65.0,181.0,0.359,29.0,59.0,0.492
1628390,Terrance Ferguson,22.0,OKC,220,168,0.292,2019-20,0.7636363636363637,1610612760,11.0,45.0,0.244,12.0,29.0,0.414,26.0,94.0,0.277,23.0,74.0,0.311
203082,Terrence Ross,29.0,ORL,846,504,0.351,2019-20,0.5957446808510638,1610612753,15.0,36.0,0.417,5.0,12.0,0.417,156.0,450.0,0.347,20.0,48.0,0.417
1626179,Terry Rozier,26.0,CHA,941,423,0.407,2019-20,0.4495217853347503,1610612766,23.0,54.0,0.426,14.0,33.0,0.424,135.0,336.0,0.402,37.0,87.0,0.425
200757,Thabo Sefolosha,36.0,HOU,91,54,0.278,2019-20,0.5934065934065934,1610612745,5.0,13.0,0.385,5.0,11.0,0.455,5.0,30.0,0.167,10.0,24.0,0.417
201152,Thaddeus Young,32.0,CHI,601,222,0.356,2019-20,0.3693843594009983,1610612741,29.0,67.0,0.433,6.0,28.0,0.214,44.0,125.0,0.352,35.0,95.0,0.368
203648,Thanasis Antetokounmpo,27.0,MIL,48,10,0.0,2019-20,0.2083333333333333,1610612749,0.0,3.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0
1629033,Theo Pinson,24.0,NYK,155,80,0.188,2019-20,0.5161290322580645,1610612752,0.0,3.0,0.0,1.0,2.0,0.5,14.0,72.0,0.194,1.0,5.0,0.2
1628418,Thomas Bryant,22.0,WAS,418,91,0.407,2019-20,0.2177033492822966,1610612764,2.0,5.0,0.4,2.0,5.0,0.4,33.0,81.0,0.407,4.0,10.0,0.4
1627748,Thon Maker,23.0,DET,193,64,0.344,2019-20,0.3316062176165803,1610612765,5.0,15.0,0.333,5.0,15.0,0.333,12.0,33.0,0.364,10.0,30.0,0.333
204025,Tim Frazier,29.0,DET,94,30,0.333,2019-20,0.3191489361702128,1610612765,0.0,2.0,0.0,3.0,3.0,1.0,7.0,25.0,0.28,3.0,5.0,0.6
203501,Tim Hardaway Jr.,28.0,DAL,884,513,0.398,2019-20,0.580316742081448,1610612742,20.0,52.0,0.385,39.0,77.0,0.506,144.0,380.0,0.379,59.0,129.0,0.457
1627789,Timothe Luwawu-Cabarrot,25.0,BKN,269,160,0.388,2019-20,0.5947955390334573,1610612751,11.0,27.0,0.407,19.0,41.0,0.463,32.0,92.0,0.348,30.0,68.0,0.441
202699,Tobias Harris,27.0,PHI,1173,357,0.367,2019-20,0.3043478260869565,1610612755,18.0,36.0,0.5,13.0,34.0,0.382,100.0,287.0,0.348,31.0,70.0,0.443
203107,Tomas Satoransky,28.0,CHI,551,199,0.322,2019-20,0.3611615245009074,1610612741,14.0,35.0,0.4,9.0,25.0,0.36,41.0,139.0,0.295,23.0,60.0,0.383
1628396,Tony Bradley,22.0,UTA,189,3,1.0,2019-20,0.0158730158730158,1610612762,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0
203503,Tony Snell,28.0,DET,382,254,0.402,2019-20,0.6649214659685864,1610612765,19.0,43.0,0.442,23.0,55.0,0.418,60.0,154.0,0.39,42.0,98.0,0.429
1628470,Torrey Craig,29.0,DEN,269,138,0.326,2019-20,0.5130111524163569,1610612743,10.0,30.0,0.333,5.0,21.0,0.238,30.0,85.0,0.353,15.0,51.0,0.294
1629027,Trae Young,21.0,ATL,1249,568,0.361,2019-20,0.454763811048839,1610612737,4.0,6.0,0.667,9.0,15.0,0.6,192.0,547.0,0.351,13.0,21.0,0.619
1629682,Tremont Waters,22.0,BOS,49,24,0.167,2019-20,0.4897959183673469,1610612738,0.0,1.0,0.0,0.0,3.0,0.0,4.0,20.0,0.2,0.0,4.0,0.0
1626203,Treveon Graham,26.0,ATL,242,120,0.275,2019-20,0.4958677685950413,1610612737,3.0,20.0,0.15,5.0,15.0,0.333,25.0,83.0,0.301,8.0,35.0,0.229
2772,Trevor Ariza,35.0,POR,324,207,0.372,2019-20,0.6388888888888888,1610612757,15.0,41.0,0.366,17.0,42.0,0.405,45.0,123.0,0.366,32.0,83.0,0.386
203504,Trey Burke,27.0,DAL,209,75,0.427,2019-20,0.3588516746411483,1610612742,4.0,8.0,0.5,4.0,9.0,0.444,24.0,56.0,0.429,8.0,17.0,0.471
1626168,Trey Lyles,24.0,SAS,343,168,0.387,2019-20,0.4897959183673469,1610612759,10.0,24.0,0.417,13.0,26.0,0.5,42.0,118.0,0.356,23.0,50.0,0.46
202684,Tristan Thompson,29.0,CLE,562,23,0.391,2019-20,0.0409252669039145,1610612739,0.0,1.0,0.0,1.0,2.0,0.5,8.0,20.0,0.4,1.0,3.0,0.333
1628972,Troy Brown Jr.,20.0,WAS,622,179,0.341,2019-20,0.2877813504823151,1610612764,16.0,29.0,0.552,8.0,22.0,0.364,36.0,121.0,0.298,24.0,51.0,0.471
203584,Troy Daniels,28.0,DEN,186,132,0.348,2019-20,0.7096774193548387,1610612743,8.0,19.0,0.421,8.0,18.0,0.444,30.0,95.0,0.316,16.0,37.0,0.432
1629660,Ty Jerome,22.0,PHX,113,50,0.28,2019-20,0.4424778761061947,1610612756,2.0,8.0,0.25,1.0,3.0,0.333,11.0,38.0,0.289,3.0,11.0,0.273
1629076,Tyler Cook,22.0,DEN,12,0,0.0,2019-20,0.0,1610612743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629639,Tyler Herro,20.0,MIA,631,298,0.389,2019-20,0.4722662440570523,1610612748,9.0,22.0,0.409,14.0,29.0,0.483,93.0,245.0,0.38,23.0,51.0,0.451
204020,Tyler Johnson,28.0,BKN,250,119,0.319,2019-20,0.476,1610612751,3.0,10.0,0.3,4.0,8.0,0.5,31.0,100.0,0.31,7.0,18.0,0.389
203092,Tyler Zeller,30.0,SAS,4,0,0.0,2019-20,0.0,1610612759,,,,,,,0.0,0.0,0.0,,,
1627820,Tyrone Wallace,26.0,ATL,44,15,0.067,2019-20,0.3409090909090909,1610612737,0.0,2.0,0.0,0.0,2.0,0.0,1.0,10.0,0.1,0.0,4.0,0.0
2199,Tyson Chandler,37.0,HOU,18,0,0.0,2019-20,0.0,1610612745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626145,Tyus Jones,24.0,MEM,429,124,0.379,2019-20,0.289044289044289,1610612763,6.0,12.0,0.5,5.0,11.0,0.455,36.0,101.0,0.356,11.0,23.0,0.478
2617,Udonis Haslem,40.0,MIA,11,3,0.333,2019-20,0.2727272727272727,1610612748,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.333,0.0,0.0,0.0
1629724,Vic Law,24.0,ORL,18,7,0.143,2019-20,0.3888888888888889,1610612753,0.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,0.25,0.0,2.0,0.0
203506,Victor Oladipo,28.0,IND,246,104,0.317,2019-20,0.4227642276422764,1610612754,2.0,8.0,0.25,0.0,2.0,0.0,31.0,94.0,0.33,2.0,10.0,0.2
1713,Vince Carter,43.0,ATL,304,202,0.302,2019-20,0.6644736842105263,1610612737,8.0,20.0,0.4,5.0,21.0,0.238,48.0,161.0,0.298,13.0,41.0,0.317
1629738,Vincent Poirier,26.0,BOS,36,2,0.5,2019-20,0.0555555555555555,1610612738,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0
1628427,Vlatko Čančar,23.0,DEN,15,6,0.167,2019-20,0.4,1610612743,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.2,0.0,1.0,0.0
201961,Wayne Ellington,32.0,NYK,174,143,0.35,2019-20,0.8218390804597702,1610612752,3.0,6.0,0.5,7.0,12.0,0.583,39.0,123.0,0.317,10.0,18.0,0.556
1628976,Wendell Carter Jr.,21.0,CHI,343,29,0.207,2019-20,0.0845481049562682,1610612741,1.0,11.0,0.091,1.0,1.0,1.0,4.0,17.0,0.235,2.0,12.0,0.167
1629117,Wenyen Gabriel,23.0,POR,48,20,0.3,2019-20,0.4166666666666667,1610612757,3.0,5.0,0.6,1.0,3.0,0.333,2.0,12.0,0.167,4.0,8.0,0.5
1628411,Wes Iwundu,25.0,ORL,233,82,0.341,2019-20,0.351931330472103,1610612753,6.0,15.0,0.4,4.0,12.0,0.333,18.0,55.0,0.327,10.0,27.0,0.37
202083,Wesley Matthews,33.0,MIL,422,297,0.364,2019-20,0.7037914691943128,1610612749,19.0,46.0,0.413,16.0,37.0,0.432,73.0,214.0,0.341,35.0,83.0,0.422
203115,Will Barton,29.0,DEN,738,288,0.375,2019-20,0.3902439024390244,1610612743,13.0,24.0,0.542,7.0,15.0,0.467,87.0,247.0,0.352,20.0,39.0,0.513
1629739,William Howard,26.0,HOU,4,4,0.0,2019-20,1.0,1610612745,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0
1626161,Willie Cauley-Stein,26.0,DAL,302,1,0.0,2019-20,0.0033112582781456,1610612742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1626195,Willy Hernangomez,26.0,CHA,139,22,0.227,2019-20,0.158273381294964,1610612766,1.0,2.0,0.5,0.0,1.0,0.0,4.0,19.0,0.211,1.0,3.0,0.333
201163,Wilson Chandler,33.0,BKN,183,121,0.306,2019-20,0.6612021857923497,1610612751,5.0,11.0,0.455,7.0,21.0,0.333,25.0,89.0,0.281,12.0,32.0,0.375
1627812,Yogi Ferrell,27.0,SAC,188,79,0.304,2019-20,0.4202127659574468,1610612758,5.0,6.0,0.833,3.0,9.0,0.333,16.0,64.0,0.25,8.0,15.0,0.533
1629139,Yuta Watanabe,25.0,MEM,34,8,0.375,2019-20,0.2352941176470588,1610612763,1.0,1.0,1.0,0.0,1.0,0.0,2.0,6.0,0.333,1.0,2.0,0.5
1628380,Zach Collins,22.0,POR,68,19,0.368,2019-20,0.2794117647058823,1610612757,0.0,3.0,0.0,1.0,3.0,0.333,6.0,13.0,0.462,1.0,6.0,0.167
203897,Zach LaVine,25.0,CHI,1199,484,0.38,2019-20,0.4036697247706422,1610612741,27.0,53.0,0.509,14.0,32.0,0.438,143.0,398.0,0.359,41.0,85.0,0.482
1629668,Zach Norvell Jr.,22.0,GSW,12,8,0.375,2019-20,0.6666666666666666,1610612744,0.0,1.0,0.0,0.0,0.0,0.0,3.0,7.0,0.429,0.0,1.0,0.0
1629015,Zhaire Smith,21.0,PHI,11,3,0.0,2019-20,0.2727272727272727,1610612755,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
1629627,Zion Williamson,19.0,NOP,360,14,0.429,2019-20,0.0388888888888888,1610612740,0.0,1.0,0.0,0.0,0.0,0.0,6.0,13.0,0.462,0.0,1.0,0.0
1629597,Zylan Cheatham,24.0,NOP,9,1,0.0,2019-20,0.1111111111111111,1610612740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
203932,Aaron Gordon,25.0,DEN,499,176,0.335,2020-21,0.3527054108216433,1610612743,7.0,18.0,0.389,5.0,17.0,0.294,47.0,138.0,0.341,12.0,35.0,0.343
1628988,Aaron Holiday,24.0,IND,436,182,0.368,2020-21,0.4174311926605504,1610612754,10.0,20.0,0.5,10.0,17.0,0.588,47.0,144.0,0.326,20.0,37.0,0.541
1630174,Aaron Nesmith,21.0,BOS,178,108,0.37,2020-21,0.6067415730337079,1610612738,8.0,28.0,0.286,8.0,16.0,0.5,24.0,64.0,0.375,16.0,44.0,0.364
1627846,Abdel Nader,27.0,PHX,116,43,0.419,2020-21,0.3706896551724138,1610612756,6.0,11.0,0.545,2.0,5.0,0.4,10.0,27.0,0.37,8.0,16.0,0.5
1629690,Adam Mokoka,22.0,CHI,19,10,0.1,2020-21,0.5263157894736842,1610612741,1.0,2.0,0.5,0.0,3.0,0.0,0.0,5.0,0.0,1.0,5.0,0.2
201143,Al Horford,35.0,BOS,360,152,0.368,2020-21,0.4222222222222222,1610612738,3.0,7.0,0.429,1.0,11.0,0.091,52.0,134.0,0.388,4.0,18.0,0.222
202329,Al-Farouq Aminu,30.0,CHI,99,37,0.216,2020-21,0.3737373737373737,1610612741,3.0,5.0,0.6,1.0,4.0,0.25,4.0,28.0,0.143,4.0,9.0,0.444
202692,Alec Burks,29.0,NYK,500,246,0.415,2020-21,0.492,1610612752,18.0,48.0,0.375,18.0,28.0,0.643,66.0,170.0,0.388,36.0,76.0,0.474
1630197,Aleksej Pokusevski,19.0,OKC,408,207,0.28,2020-21,0.5073529411764706,1610612760,9.0,29.0,0.31,5.0,16.0,0.313,44.0,160.0,0.275,14.0,45.0,0.311
1629346,Alen Smailagic,20.0,GSW,27,10,0.4,2020-21,0.3703703703703703,1610612744,1.0,2.0,0.5,0.0,1.0,0.0,3.0,7.0,0.429,1.0,3.0,0.333
1627936,Alex Caruso,27.0,LAL,305,137,0.401,2020-21,0.4491803278688525,1610612747,9.0,27.0,0.333,13.0,29.0,0.448,33.0,80.0,0.413,22.0,56.0,0.393
203458,Alex Len,28.0,WAS,278,25,0.32,2020-21,0.0899280575539568,1610612764,4.0,11.0,0.364,2.0,6.0,0.333,2.0,8.0,0.25,6.0,17.0,0.353
1628035,Alfonzo McKinnie,28.0,LAL,93,39,0.41,2020-21,0.4193548387096774,1610612747,4.0,8.0,0.5,2.0,5.0,0.4,10.0,26.0,0.385,6.0,13.0,0.462
1628993,Alize Johnson,25.0,BKN,68,6,0.167,2020-21,0.088235294117647,1610612751,0.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,0.25,0.0,2.0,0.0
1628578,Amida Brimah,27.0,IND,8,0,0.0,2020-21,0.0,1610612754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629599,Amir Coffey,24.0,LAC,103,56,0.411,2020-21,0.5436893203883495,1610612746,4.0,9.0,0.444,7.0,14.0,0.5,12.0,33.0,0.364,11.0,23.0,0.478
2760,Anderson Varejao,38.0,CLE,16,1,0.0,2020-21,0.0625,1610612739,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
203083,Andre Drummond,27.0,LAL,572,8,0.0,2020-21,0.0139860139860139,1610612747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
2738,Andre Iguodala,37.0,MIA,248,182,0.33,2020-21,0.7338709677419355,1610612748,18.0,41.0,0.439,17.0,51.0,0.333,25.0,85.0,0.294,35.0,92.0,0.38
203460,Andre Roberson,29.0,BKN,14,8,0.125,2020-21,0.5714285714285714,1610612751,0.0,2.0,0.0,0.0,2.0,0.0,1.0,4.0,0.25,0.0,4.0,0.0
203952,Andrew Wiggins,26.0,GSW,1058,368,0.38,2020-21,0.3478260869565217,1610612744,30.0,69.0,0.435,12.0,28.0,0.429,98.0,269.0,0.364,42.0,97.0,0.433
1629014,Anfernee Simons,22.0,POR,401,282,0.426,2020-21,0.7032418952618454,1610612757,15.0,24.0,0.625,13.0,25.0,0.52,92.0,233.0,0.395,28.0,49.0,0.571
203076,Anthony Davis,28.0,LAL,613,100,0.26,2020-21,0.1631321370309951,1610612747,5.0,8.0,0.625,5.0,8.0,0.625,16.0,83.0,0.193,10.0,16.0,0.625
1630162,Anthony Edwards,19.0,MIN,1211,520,0.329,2020-21,0.4293971924029727,1610612750,14.0,49.0,0.286,9.0,33.0,0.273,147.0,434.0,0.339,23.0,82.0,0.28
1630264,Anthony Gill,28.0,WAS,60,24,0.292,2020-21,0.4,1610612764,0.0,3.0,0.0,1.0,6.0,0.167,6.0,15.0,0.4,1.0,9.0,0.111
1630237,Anthony Lamb,23.0,HOU,118,71,0.324,2020-21,0.6016949152542372,1610612745,4.0,8.0,0.5,3.0,9.0,0.333,16.0,53.0,0.302,7.0,17.0,0.412
201229,Anthony Tolliver,36.0,PHI,17,14,0.286,2020-21,0.8235294117647058,1610612755,0.0,1.0,0.0,2.0,3.0,0.667,2.0,10.0,0.2,2.0,4.0,0.5
1628394,Anžejs Pasečņiks,25.0,WAS,1,1,0.0,2020-21,1.0,1610612764,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,0.0,0.0
